no;idstud;idschool;studwgt;math;read;migrant;books;hisei;paredu;female;urban
1421;10424829;1042;8.403568937;515;396;0;3;23;3;0;0
1422;10424918;1042;8.403568937;663;506;0;6;28;1;0;0
1423;10424954;1042;9.277540107;354;NA;NA;4;23;1;1;0
1424;10425024;1042;9.277540107;NA;362;NA;NA;NA;NA;0;0
1425;10425445;1042;8.403568937;NA;356;NA;NA;NA;NA;1;0
1426;10425459;1042;8.762121212;473;NA;0;4;60;4;1;0
1427;10425498;1042;8.762121212;454;533;0;2;43;1;1;0
1428;10425534;1042;8.762121212;424;NA;0;3;52;4;1;0
1429;10425634;1042;9.277540107;370;337;1;2;NA;NA;1;0
1430;10425747;1042;9.277540107;200;384;0;1;73;7;0;0
1431;10425785;1042;8.403568937;466;NA;0;2;70;2;1;0
1432;10425793;1042;9.277540107;587;388;1;3;34;2;1;0
1433;10425913;1042;9.277540107;373;NA;1;3;44;2;1;0
1434;10425998;1042;8.762121212;NA;407;NA;NA;NA;NA;1;0
1435;10426069;1042;8.403568937;470;539;0;3;45;3;1;0
1436;10426257;1042;8.762121212;562;543;0;3;NA;5;1;0
1437;10426322;1042;8.762121212;584;540;0;5;31;1;0;0
1438;10426453;1042;8.403568937;415;475;0;3;53;3;0;0
1439;10426649;1042;8.762121212;NA;500;NA;NA;NA;NA;1;0
1440;10426711;1042;8.762121212;484;511;0;4;43;2;1;0
1441;10430058;1043;12.45783358;673;586;0;6;70;7;0;0
1442;10430549;1043;12.99947852;570;581;0;6;NA;3;0;0
1443;10430574;1043;12.99947852;536;547;0;5;70;3;1;0
1444;10430701;1043;12.45783358;550;544;0;6;16;3;0;0
1445;10430771;1043;12.99947852;562;570;0;4;69;6;0;0
1446;10430864;1043;12.99947852;616;670;0;5;56;3;1;0
1447;10430901;1043;12.99947852;594;583;1;4;34;3;1;0
1448;10431356;1043;12.99947852;594;518;0;6;38;1;0;0
1449;10431357;1043;12.45783358;628;602;0;3;56;2;1;0
1450;10431390;1043;12.99947852;559;561;1;6;67;5;1;0
1451;10431421;1043;12.99947852;511;591;0;4;59;4;1;0
1452;10431459;1043;12.45783358;764;651;NA;6;NA;NA;0;0
1453;10431558;1043;12.99947852;746;715;0;4;25;3;1;0
1454;10431792;1043;12.45783358;718;539;0;3;43;2;1;0
1455;10431934;1043;12.45783358;592;613;0;6;38;7;0;0
1456;10431955;1043;12.99947852;428;595;0;3;23;2;1;0
1457;10432267;1043;12.45783358;689;614;0;4;30;2;0;0
1458;10432332;1043;12.99947852;639;NA;0;4;45;2;1;0
1459;10432566;1043;12.99947852;536;568;0;5;85;7;0;0
1460;10432860;1043;12.99947852;592;556;0;5;NA;4;0;0
1461;10433105;1043;12.45783358;592;559;NA;6;45;2;0;0
1462;10433206;1043;12.99947852;594;652;0;5;69;7;1;0
1463;10433486;1043;12.99947852;559;575;0;3;23;1;1;0
1464;10433520;1043;12.45783358;753;630;0;5;69;7;0;0
1465;10433784;1043;12.45783358;699;508;0;5;59;7;0;0
1466;10434051;1043;12.45783358;614;538;NA;3;53;7;0;0
1467;10434176;1043;12.99947852;660;618;0;3;38;5;0;0
1468;10434276;1043;12.45783358;573;538;1;5;23;2;0;0
1469;10434326;1043;12.99947852;800;700;0;4;38;5;1;0
1470;10434644;1043;12.99947852;503;476;0;4;43;2;0;0
1471;10434720;1043;12.45783358;663;547;0;3;NA;3;1;0
1472;10434722;1043;12.45783358;663;570;0;5;NA;1;0;0
1473;10434843;1043;12.45783358;584;612;1;5;70;7;1;0
1474;10434847;1043;12.99947852;660;582;0;4;66;7;0;0
1475;10434857;1043;12.45783358;764;570;0;6;51;3;0;0
1476;10434926;1043;12.45783358;605;668;1;3;NA;3;0;0
1477;10434934;1043;12.99947852;573;583;0;6;51;4;0;0
1478;10434957;1043;12.45783358;603;552;0;4;38;5;1;0
1479;10434961;1043;12.45783358;660;624;0;3;59;3;0;0
1480;10434989;1043;12.45783358;663;637;0;6;66;3;0;0
1481;10435295;1043;12.99947852;562;601;0;5;70;4;0;0
1482;10435301;1043;12.45783358;570;570;0;5;52;4;1;0
1483;10435308;1043;12.45783358;559;462;0;6;88;7;0;0
1484;10435377;1043;12.99947852;616;620;0;6;66;6;1;0
1485;10435410;1043;12.99947852;524;505;0;6;69;3;0;0
1486;10435685;1043;12.45783358;536;536;0;6;88;7;0;0
1487;10435714;1043;12.45783358;663;629;0;5;34;2;1;0
1488;10435908;1043;12.99947852;673;634;0;6;90;7;0;0
1489;10440059;1044;8.892315696;581;633;0;5;69;7;1;0
1490;10440313;1044;8.892315696;573;571;1;6;38;5;0;0
1491;10440321;1044;8.299494649;581;568;0;6;43;7;1;0
1492;10440663;1044;8.892315696;648;577;0;6;60;5;1;0
1493;10440837;1044;8.892315696;476;595;0;4;51;3;1;0
1494;10440953;1044;8.299494649;490;530;0;4;69;7;1;0
1495;10441291;1044;8.892315696;562;580;0;5;38;5;1;0
1496;10441467;1044;8.892315696;628;672;0;4;67;3;1;0
1497;10441657;1044;8.299494649;616;657;0;4;74;7;1;0
1498;10441783;1044;8.299494649;550;577;0;3;38;3;1;0
1499;10441911;1044;8.892315696;584;584;1;6;53;4;1;0
1500;10441960;1044;8.299494649;584;642;0;6;53;3;1;0
1501;10442152;1044;8.892315696;637;626;0;3;53;7;0;0
1502;10442217;1044;8.892315696;685;556;0;4;69;3;0;0
1503;10442432;1044;8.299494649;559;588;0;3;51;3;1;0
1504;10442445;1044;8.892315696;570;555;0;2;NA;NA;0;0
1505;10442512;1044;8.892315696;605;631;0;6;70;7;0;0
1506;10442739;1044;8.299494649;484;515;0;5;68;7;1;0
1507;10443145;1044;8.299494649;476;597;0;6;66;3;0;0
1508;10443160;1044;8.892315696;673;621;0;5;68;NA;1;0
1509;10443361;1044;8.299494649;648;584;0;4;68;7;1;0
1510;10443386;1044;8.892315696;651;585;0;5;29;NA;1;0
1511;10443470;1044;8.892315696;524;607;0;4;71;7;0;0
1512;10443732;1044;8.299494649;470;532;0;6;69;3;1;0
1513;10443776;1044;8.299494649;673;614;0;4;70;7;1;0
1514;10443791;1044;8.892315696;673;537;0;5;70;3;0;0
1515;10443921;1044;8.892315696;616;692;0;6;68;3;1;0
1516;10443956;1044;8.299494649;639;631;0;5;50;6;1;0
1517;10444116;1044;8.299494649;689;670;0;6;68;3;0;0
1518;10444133;1044;8.892315696;648;598;0;6;77;7;1;0
1519;10444271;1044;8.892315696;605;NA;0;6;88;7;1;0
1520;10444668;1044;8.299494649;NA;NA;NA;NA;NA;NA;0;0
1521;10444673;1044;8.892315696;605;633;0;5;52;3;1;0
1522;10444754;1044;8.892315696;648;596;0;3;60;4;1;0
1523;10444900;1044;8.299494649;NA;492;NA;NA;NA;NA;1;0
1524;10445008;1044;8.299494649;660;697;0;2;52;4;0;0
1525;10445030;1044;8.892315696;562;636;0;4;53;NA;1;0
1526;10445758;1044;8.892315696;476;519;0;5;54;7;1;0
1527;10445954;1044;8.892315696;548;545;0;4;53;4;1;0
1528;10445986;1044;8.299494649;548;571;0;6;68;7;1;0
1529;10445992;1044;8.299494649;550;603;0;5;60;5;0;0
1530;10446028;1044;8.299494649;539;622;0;6;51;3;1;0
1531;10446086;1044;8.892315696;639;643;0;5;60;7;1;0
1532;10446260;1044;8.299494649;548;579;0;5;85;7;0;0
1533;10446346;1044;8.892315696;614;NA;0;6;55;3;0;0
1534;10446410;1044;8.892315696;675;612;0;5;56;3;1;0
1535;10446437;1044;8.299494649;637;582;0;4;70;4;1;0
1536;10450060;1045;12.75661765;639;563;0;4;23;1;0;0
1537;10450475;1045;12.75661765;746;672;0;5;70;6;0;0
1538;10450482;1045;14.25739619;511;536;0;2;51;2;0;0
1539;10450557;1045;12.75661765;594;464;0;2;NA;2;1;0
1540;10450640;1045;14.25739619;536;NA;0;NA;34;1;1;0
1541;10451638;1045;14.25739619;554;585;0;3;31;2;1;0
1542;10451663;1045;12.75661765;619;497;0;3;23;2;1;0
1543;10451972;1045;14.25739619;499;462;0;4;34;2;0;0
1544;10452151;1045;12.75661765;548;615;0;5;60;3;0;0
1545;10452351;1045;14.25739619;NA;458;NA;NA;NA;NA;0;0
1546;10452559;1045;12.75661765;NA;407;NA;NA;NA;NA;1;0
1547;10452663;1045;14.25739619;559;486;0;1;NA;NA;0;0
1548;10452749;1045;12.75661765;486;471;0;5;34;4;0;0
1549;10452853;1045;12.75661765;524;491;0;4;32;4;1;0
1550;10453156;1045;14.25739619;628;599;0;6;23;4;0;0
1551;10453485;1045;12.75661765;550;506;0;3;70;6;1;0
1552;10453671;1045;12.75661765;559;594;0;4;70;3;1;0
1553;10453939;1045;14.25739619;NA;NA;NA;NA;NA;NA;0;0
1554;10454239;1045;14.25739619;605;562;0;5;43;2;1;0
1555;10454415;1045;14.25739619;NA;546;NA;NA;NA;NA;1;0
1556;10454442;1045;14.25739619;452;384;0;3;43;1;0;0
1557;10454455;1045;12.75661765;538;536;0;2;51;4;0;0
1558;10454483;1045;14.25739619;466;479;1;6;34;NA;1;0
1559;10454705;1045;14.25739619;511;461;0;3;45;2;1;0
1560;10454859;1045;14.25739619;718;578;0;4;49;4;1;0
1561;10455392;1045;12.75661765;660;580;0;4;66;7;1;0
1562;10455422;1045;14.25739619;689;608;0;3;70;6;1;0
1563;10455838;1045;12.75661765;486;480;0;6;40;4;0;0
1564;10455861;1045;14.25739619;663;647;0;5;53;3;1;0
1565;10456093;1045;12.75661765;605;514;0;4;66;6;0;0
1566;10456204;1045;14.25739619;416;392;0;5;28;2;1;0
1567;10456261;1045;14.25739619;637;507;0;3;66;7;0;0
1568;10456547;1045;14.25739619;648;521;0;5;69;7;0;0
1569;10456646;1045;12.75661765;387;554;0;4;70;6;1;0
1570;10490066;1049;11.5849572;490;429;0;5;38;5;0;0
1571;10490247;1049;10.44019859;NA;533;NA;NA;NA;NA;1;0
1572;10490322;1049;10.44019859;573;430;0;3;51;3;0;0
1573;10490411;1049;11.5849572;605;563;0;5;25;2;1;0
1574;10490434;1049;11.5849572;532;NA;0;5;51;3;0;0
1575;10490505;1049;10.44019859;355;305;0;3;43;2;1;0
1576;10490691;1049;10.44019859;408;372;0;5;NA;7;0;0
1577;10490827;1049;11.5849572;386;400;0;2;34;6;1;0
1578;10491204;1049;10.44019859;470;NA;0;5;46;3;0;0
1579;10491217;1049;10.44019859;395;418;0;5;40;2;0;0
1580;10491236;1049;10.44019859;594;508;0;3;45;2;0;0
1581;10491378;1049;11.5849572;498;572;0;5;51;3;1;0
1582;10491449;1049;11.5849572;515;456;0;3;34;2;0;0
1583;10491536;1049;11.5849572;461;556;0;3;43;5;0;0
1584;10491584;1049;10.44019859;321;402;0;5;29;5;1;0
1585;10491793;1049;10.44019859;476;424;0;4;38;5;0;0
1586;10492043;1049;11.5849572;473;NA;1;2;16;3;0;0
1587;10492059;1049;10.44019859;395;491;0;4;51;4;1;0
1588;10492235;1049;10.44019859;486;347;0;1;34;1;0;0
1589;10492395;1049;10.44019859;539;511;0;3;43;2;1;0
1590;10492404;1049;11.5849572;415;497;0;2;50;2;1;0
1591;10492408;1049;11.5849572;573;581;0;5;51;3;1;0
1592;10492626;1049;10.44019859;511;487;0;5;23;3;0;0
1593;10492811;1049;10.44019859;524;532;0;5;53;4;0;0
1594;10493007;1049;10.44019859;498;431;0;3;29;5;0;0
1595;10493252;1049;11.5849572;370;NA;0;4;45;4;1;0
1596;10493258;1049;11.5849572;439;332;0;1;29;4;0;0
1597;10493344;1049;10.44019859;490;441;0;4;70;4;0;0
1598;10493380;1049;11.5849572;340;456;1;2;34;NA;1;0
1599;10493820;1049;11.5849572;437;521;0;4;45;4;1;0
1600;10493987;1049;11.5849572;548;553;0;5;16;2;1;0
1601;10494102;1049;11.5849572;340;436;0;5;25;3;1;0
1602;10494513;1049;10.44019859;592;544;0;3;53;2;0;0
1603;10494676;1049;11.5849572;603;509;0;6;71;3;0;0
1604;10494740;1049;11.5849572;371;416;0;5;44;4;1;0
1605;10494757;1049;11.5849572;354;444;0;3;29;3;1;0
1606;10495012;1049;10.44019859;473;484;0;5;30;1;1;0
1607;10495413;1049;10.44019859;470;436;0;3;43;2;1;0
1608;10495791;1049;10.44019859;594;539;0;4;53;2;0;0
1609;10495815;1049;10.44019859;515;449;0;6;34;2;0;0
1610;10495883;1049;11.5849572;NA;501;NA;NA;NA;NA;0;0
1611;10496116;1049;10.44019859;536;495;0;3;43;4;0;0
1612;10496138;1049;11.5849572;454;513;0;4;51;4;0;0
1613;10496273;1049;10.44019859;446;460;0;1;33;NA;0;0
1614;10496364;1049;10.44019859;570;564;0;5;51;4;1;0
1615;10496550;1049;11.5849572;479;512;0;4;43;2;1;0
1616;10500067;1050;10.28913149;632;621;0;5;67;7;1;0
1617;10500254;1050;10.85167659;526;519;1;5;NA;7;1;0
1618;10500775;1050;10.85167659;603;609;0;3;70;3;1;0
1619;10500896;1050;10.85167659;526;533;0;3;53;4;1;0
1620;10500973;1050;10.28913149;639;606;0;4;41;2;1;0
1621;10501163;1050;10.28913149;562;563;0;5;54;2;1;0
1622;10501285;1050;10.28913149;548;545;0;5;53;7;1;0
1623;10501299;1050;10.85167659;637;516;1;4;33;2;1;0
1624;10501434;1050;10.28913149;673;542;0;5;70;7;1;0
1625;10501772;1050;10.85167659;598;515;0;4;55;4;0;0
1626;10502157;1050;10.28913149;598;551;1;4;NA;2;1;0
1627;10502168;1050;10.85167659;628;590;0;5;55;1;1;0
1628;10502452;1050;10.28913149;532;493;1;1;45;2;1;0
1629;10502510;1050;10.28913149;565;612;1;5;44;2;1;0
1630;10502524;1050;10.85167659;570;589;0;5;53;2;1;0
1631;10502540;1050;10.85167659;503;503;0;3;38;5;0;0
1632;10502713;1050;10.85167659;498;616;0;2;46;1;0;0
1633;10502782;1050;10.85167659;521;522;0;4;23;4;1;0
1634;10502813;1050;10.28913149;NA;563;NA;NA;NA;NA;1;0
1635;10502878;1050;10.28913149;675;624;0;6;70;7;1;0
1636;10502962;1050;10.28913149;498;481;0;4;52;3;1;0
1637;10503287;1050;10.28913149;550;502;0;4;69;3;1;0
1638;10503523;1050;10.28913149;466;508;1;2;30;3;1;0
1639;10503725;1050;10.28913149;572;517;0;3;23;4;1;0
1640;10503785;1050;10.28913149;498;603;0;4;42;5;1;0
1641;10503807;1050;10.85167659;559;546;0;3;67;5;1;0
1642;10503860;1050;10.28913149;628;564;0;5;34;4;1;0
1643;10503894;1050;10.85167659;648;555;0;5;69;7;1;0
1644;10504247;1050;10.85167659;427;392;NA;2;NA;NA;0;0
1645;10504267;1050;10.28913149;660;540;0;3;29;2;1;0
1646;10504358;1050;10.28913149;651;667;0;5;54;3;1;0
1647;10504448;1050;10.28913149;573;603;0;4;67;5;1;0
1648;10504468;1050;10.28913149;549;520;0;5;50;2;1;0
1649;10504484;1050;10.28913149;603;475;0;5;41;5;1;0
1650;10504507;1050;10.85167659;651;NA;0;4;44;2;1;0
1651;10504530;1050;10.85167659;598;548;0;4;43;7;1;0
1652;10504654;1050;10.28913149;619;583;0;5;69;2;1;0
1653;10504812;1050;10.85167659;573;564;0;4;51;2;1;0
1654;10504889;1050;10.28913149;592;522;0;3;NA;3;1;0
1655;10504981;1050;10.85167659;NA;549;NA;NA;NA;NA;0;0
1656;10505264;1050;10.85167659;576;NA;0;3;44;3;1;0
1657;10505430;1050;10.85167659;538;417;0;4;69;3;0;0
1658;10505781;1050;10.28913149;549;NA;0;3;45;4;1;0
1659;10505951;1050;10.28913149;460;442;0;4;43;NA;1;0
1660;10506192;1050;10.28913149;648;609;0;5;45;4;1;0
1661;10506213;1050;10.85167659;639;565;0;5;45;5;0;0
1662;10506218;1050;10.85167659;491;485;0;3;44;2;1;0
1663;10506312;1050;10.28913149;527;604;0;3;29;2;1;0
1664;10506585;1050;10.85167659;616;610;0;3;43;2;1;0
1665;10506703;1050;10.85167659;454;491;0;4;70;7;0;0
1666;10510069;1051;9.316221928;490;509;0;5;45;3;0;0
1667;10510454;1051;8.39392632;527;575;0;5;NA;7;1;0
1668;10510497;1051;9.316221928;503;502;0;5;68;7;0;0
1669;10510529;1051;8.39392632;660;610;1;5;34;3;0;0
1670;10510679;1051;9.316221928;550;539;0;5;16;7;0;0
1671;10510700;1051;9.316221928;536;NA;1;6;88;7;0;0
1672;10510746;1051;8.39392632;524;563;0;5;53;1;1;0
1673;10510970;1051;9.316221928;594;539;NA;4;NA;3;0;0
1674;10511029;1051;8.39392632;461;534;0;4;51;2;1;0
1675;10511045;1051;9.316221928;562;473;0;5;88;7;0;0
1676;10511076;1051;9.316221928;592;660;0;5;53;3;1;0
1677;10511129;1051;8.39392632;454;508;0;5;46;3;1;0
1678;10511147;1051;8.39392632;559;509;1;6;45;1;1;0
1679;10511182;1051;8.39392632;476;492;0;5;29;2;1;0
1680;10511466;1051;9.316221928;524;580;0;5;68;7;1;0
1681;10511672;1051;8.39392632;628;610;0;5;55;3;1;0
1682;10511832;1051;8.39392632;581;565;0;6;70;7;1;0
1683;10511945;1051;9.316221928;614;NA;0;5;NA;NA;0;0
1684;10511962;1051;8.39392632;446;545;0;3;46;3;0;0
1685;10512187;1051;8.39392632;616;527;0;4;51;3;1;0
1686;10512595;1051;9.316221928;490;NA;0;6;71;4;0;0
1687;10512618;1051;8.39392632;581;510;0;4;NA;NA;1;0
1688;10512895;1051;8.39392632;605;565;0;6;NA;7;0;0
1689;10513011;1051;9.316221928;581;593;0;5;23;2;0;0
1690;10513088;1051;8.39392632;454;509;0;5;69;3;1;0
1691;10513132;1051;8.39392632;648;652;1;6;88;7;1;0
1692;10513178;1051;9.316221928;454;460;0;3;43;2;1;0
1693;10513301;1051;8.39392632;616;681;0;6;53;6;1;0
1694;10513324;1051;8.39392632;527;604;0;5;53;2;1;0
1695;10513347;1051;9.316221928;515;512;1;3;43;4;1;0
1696;10513349;1051;9.316221928;437;NA;0;5;66;7;1;0
1697;10513389;1051;8.39392632;536;553;1;2;74;4;1;0
1698;10513535;1051;9.316221928;639;528;0;6;74;7;0;0
1699;10513649;1051;9.316221928;515;494;0;5;51;7;0;0
1700;10513704;1051;9.316221928;511;515;0;2;34;7;0;0
1701;10513710;1051;9.316221928;548;428;NA;NA;NA;NA;0;0
1702;10513814;1051;9.316221928;536;537;1;1;16;4;0;0
1703;10513878;1051;8.39392632;437;529;0;4;71;2;1;0
1704;10513910;1051;8.39392632;490;NA;0;5;70;6;1;0
1705;10514052;1051;9.316221928;437;486;1;1;44;1;1;0
1706;10514078;1051;9.316221928;584;573;1;5;61;7;0;0
1707;10514255;1051;9.316221928;511;498;0;5;45;1;0;0
1708;10514265;1051;8.39392632;454;573;0;6;70;NA;1;0
1709;10514281;1051;8.39392632;614;668;0;5;46;3;1;0
1710;10514537;1051;8.39392632;503;569;0;4;51;2;0;0
1711;10514558;1051;9.316221928;775;631;0;4;40;3;0;0
1712;10514708;1051;9.316221928;490;465;0;6;59;NA;0;0
1713;10514724;1051;8.39392632;524;470;0;4;25;7;0;0
1714;10514831;1051;8.39392632;639;612;0;5;43;4;0;0
1715;10514927;1051;8.39392632;NA;667;NA;NA;NA;NA;1;0
1716;10515454;1051;9.316221928;594;582;0;1;56;1;0;0
1717;10515514;1051;8.39392632;628;550;0;5;70;7;1;0
1718;10515545;1051;8.39392632;559;556;0;5;54;3;1;0
1719;10515657;1051;8.39392632;503;543;NA;NA;NA;NA;1;0
1720;10515679;1051;9.316221928;594;567;1;5;68;4;0;0
1721;10515739;1051;9.316221928;581;575;0;3;53;1;0;0
1722;10516004;1051;9.316221928;703;630;0;NA;NA;NA;0;0
1723;10516334;1051;9.316221928;511;489;0;6;NA;3;0;0
1724;10516409;1051;8.39392632;637;639;0;6;NA;2;1;0
1725;10516463;1051;9.316221928;685;606;0;3;53;7;0;0
1726;10516468;1051;9.316221928;524;449;0;4;51;2;0;0
1727;10520071;1052;8.704714099;689;630;0;5;51;5;0;0
1728;10520491;1052;9.43010694;584;616;0;6;70;7;1;0
1729;10520670;1052;9.43010694;594;625;0;6;66;6;1;0
1730;10520926;1052;9.43010694;515;523;1;3;34;1;1;0
1731;10521436;1052;8.704714099;639;522;0;4;70;3;0;0
1732;10521556;1052;8.704714099;637;646;0;3;30;2;0;0
1733;10521582;1052;8.704714099;470;544;1;3;67;NA;1;0
1734;10521628;1052;9.43010694;536;NA;0;5;66;7;1;0
1735;10521831;1052;9.43010694;524;592;1;3;45;1;1;0
1736;10521893;1052;9.43010694;584;640;0;5;70;6;1;0
1737;10522144;1052;8.704714099;527;582;1;4;43;2;1;0
1738;10522155;1052;9.43010694;536;553;0;6;35;4;1;0
1739;10522251;1052;9.43010694;536;671;0;4;45;3;1;0
1740;10522309;1052;8.704714099;515;595;0;3;68;7;0;0
1741;10522444;1052;8.704714099;592;551;0;4;51;5;0;0
1742;10522585;1052;8.704714099;NA;591;NA;NA;NA;NA;0;0
1743;10522740;1052;9.43010694;594;632;0;6;73;7;1;0
1744;10522784;1052;8.704714099;470;537;1;2;34;3;1;0
1745;10522856;1052;9.43010694;515;659;0;4;54;3;1;0
1746;10522865;1052;8.704714099;559;579;0;5;70;7;0;0
1747;10522906;1052;9.43010694;562;559;0;5;38;5;1;0
1748;10522930;1052;8.704714099;594;562;0;2;30;1;0;0
1749;10522965;1052;8.704714099;498;537;0;3;51;4;0;0
1750;10523373;1052;9.43010694;515;647;0;3;54;2;1;0
1751;10523438;1052;9.43010694;559;641;0;6;70;6;1;0
1752;10523507;1052;8.704714099;503;523;0;3;43;1;1;0
1753;10523549;1052;9.43010694;498;567;1;3;44;1;1;0
1754;10523552;1052;8.704714099;573;549;0;4;68;7;0;0
1755;10524004;1052;9.43010694;515;550;1;4;45;3;1;0
1756;10524420;1052;9.43010694;NA;602;NA;NA;NA;NA;1;0
1757;10524489;1052;8.704714099;536;549;0;5;40;5;1;0
1758;10524642;1052;9.43010694;570;545;0;6;43;3;1;0
1759;10524656;1052;9.43010694;490;550;0;6;68;3;1;0
1760;10525118;1052;8.704714099;539;683;0;4;67;5;1;0
1761;10525143;1052;9.43010694;550;549;0;4;51;4;1;0
1762;10525217;1052;9.43010694;515;633;0;6;70;7;1;0
1763;10525274;1052;9.43010694;570;497;0;5;45;3;1;0
1764;10525434;1052;8.704714099;511;535;0;3;NA;NA;1;0
1765;10525583;1052;9.43010694;498;498;0;4;25;2;1;0
1766;10525593;1052;9.43010694;570;594;0;5;46;3;1;0
1767;10525704;1052;8.704714099;524;665;0;2;43;2;1;0
1768;10525828;1052;8.704714099;559;558;0;3;70;2;0;0
1769;10525857;1052;8.704714099;461;506;0;3;68;5;1;0
1770;10526062;1052;9.43010694;536;NA;0;6;60;7;1;0
1771;10526155;1052;8.704714099;503;591;0;5;53;NA;0;0
1772;10526566;1052;9.43010694;673;654;0;5;66;7;1;0
1773;10526574;1052;9.43010694;573;619;0;4;33;2;1;0
1774;10550075;1055;5.546355499;511;501;0;3;53;4;0;0
1775;10550083;1055;5.546355499;548;535;0;5;60;1;1;0
1776;10550261;1055;5.546355499;536;528;0;5;49;2;1;0
1777;10550372;1055;5.546355499;417;492;0;3;45;NA;1;0
1778;10550516;1055;5.777453645;298;347;0;3;43;4;0;0
1779;10550876;1055;6.100991049;446;444;0;6;51;2;1;0
1780;10550929;1055;5.546355499;377;461;0;3;34;5;1;0
1781;10551212;1055;5.546355499;527;601;0;5;50;6;1;0
1782;10551227;1055;5.777453645;355;409;0;3;43;2;0;0
1783;10551267;1055;6.100991049;454;442;0;1;43;4;0;0
1784;10551317;1055;5.546355499;415;439;0;4;23;2;1;0
1785;10551355;1055;5.546355499;573;558;0;2;44;4;1;0
1786;10551387;1055;6.100991049;371;450;0;NA;NA;2;1;0
1787;10551429;1055;5.777453645;390;419;0;2;43;2;1;0
1788;10551503;1055;5.777453645;400;415;1;1;NA;2;0;0
1789;10551704;1055;6.100991049;408;421;0;2;29;1;0;0
1790;10551798;1055;6.100991049;503;521;0;5;52;2;0;0
1791;10551876;1055;5.777453645;239;397;0;1;34;4;1;0
1792;10551894;1055;5.777453645;515;587;0;3;46;7;1;0
1793;10552135;1055;5.777453645;388;394;0;3;27;1;1;0
1794;10552330;1055;5.777453645;357;399;0;2;34;2;1;0
1795;10552380;1055;5.777453645;270;356;0;1;43;3;0;0
1796;10552391;1055;6.100991049;536;NA;0;3;70;NA;1;0
1797;10552601;1055;5.546355499;581;499;0;2;67;2;0;0
1798;10552622;1055;6.100991049;603;556;0;5;NA;3;0;0
1799;10552665;1055;5.546355499;539;508;0;3;43;2;0;0
1800;10552733;1055;5.777453645;414;347;0;4;67;2;1;0
1801;10552873;1055;5.777453645;340;341;1;2;33;2;1;0
1802;10552882;1055;6.100991049;460;438;0;2;43;2;0;0
1803;10552968;1055;5.546355499;562;514;0;4;45;1;1;0
1804;10553261;1055;5.546355499;491;479;0;2;68;2;0;0
1805;10553332;1055;5.777453645;486;360;0;2;68;2;0;0
1806;10553439;1055;5.546355499;639;540;0;4;33;2;1;0
1807;10553444;1055;5.546355499;550;467;0;3;30;3;0;0
1808;10553570;1055;5.777453645;460;451;0;3;34;1;1;0
1809;10553585;1055;5.546355499;476;481;0;5;45;4;0;0
1810;10553678;1055;5.777453645;466;327;1;3;29;2;0;0
1811;10553892;1055;5.546355499;536;493;0;3;40;2;1;0
1812;10553916;1055;5.546355499;437;503;0;2;69;3;1;0
1813;10554208;1055;5.546355499;503;527;0;5;23;7;1;0
1814;10554310;1055;5.777453645;340;373;0;1;55;3;0;0
1815;10554371;1055;5.777453645;340;381;0;3;29;1;0;0
1816;10554379;1055;6.100991049;524;409;1;3;69;3;0;0
1817;10554527;1055;6.100991049;550;530;0;4;51;2;1;0
1818;10554552;1055;6.100991049;461;462;0;3;29;2;0;0
1819;10554628;1055;6.100991049;415;388;0;5;43;3;0;0
1820;10554768;1055;5.777453645;559;524;0;4;NA;4;0;0
1821;10554774;1055;5.777453645;527;532;0;3;43;2;0;0
1822;10554780;1055;5.546355499;515;491;0;4;43;1;1;0
1823;10554920;1055;5.546355499;470;497;0;4;23;3;1;0
1824;10554940;1055;6.100991049;486;397;0;3;30;2;0;0
1825;10555052;1055;5.546355499;503;544;0;3;30;1;1;0
1826;10555122;1055;6.100991049;NA;432;NA;NA;NA;NA;1;0
1827;10555347;1055;5.777453645;414;402;1;1;33;2;1;0
1828;10555352;1055;5.777453645;388;439;1;1;34;2;1;0
1829;10555524;1055;5.777453645;479;435;0;3;49;3;0;0
1830;10555558;1055;6.100991049;550;487;0;2;68;2;0;0
1831;10555587;1055;5.777453645;473;424;0;1;51;2;0;0
1832;10555713;1055;6.100991049;373;355;0;NA;43;2;1;0
1833;10555835;1055;6.100991049;562;481;0;3;51;4;0;0
1834;10555880;1055;5.546355499;581;588;0;5;53;7;1;0
1835;10555945;1055;6.100991049;377;375;0;2;34;1;0;0
1836;10555957;1055;6.100991049;559;496;0;3;43;2;0;0
1837;10556019;1055;5.546355499;594;564;0;3;NA;3;0;0
1838;10556320;1055;6.100991049;424;363;0;3;41;1;0;0
1839;10556406;1055;5.777453645;355;447;1;4;30;2;1;0
1840;10556610;1055;6.100991049;453;436;0;3;43;2;1;0
1841;10556772;1055;5.546355499;470;436;1;6;51;7;0;0
1842;10556775;1055;5.777453645;371;248;NA;2;38;3;1;0
1843;10580079;1058;13.10956754;470;529;0;2;43;2;0;0
